STATUS | wrapper  | 2023/12/21 03:44:21 | --> Wrapper Started as Console
INFO   | jvm 17   | 2023/12/21 03:46:46 | 	at com.atlassian.bamboo.agent.bootstrap.RemoteAgentBootstrap.run(RemoteAgentBootstrap.java:118)
INFO   | jvm 17   | 2023/12/21 03:46:46 | 	at com.atlassian.bamboo.agent.bootstrap.RemoteAgentBootstrap.main(RemoteAgentBootstrap.java:56)
INFO   | jvm 17   | 2023/12/21 03:46:46 | 	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
INFO   | jvm 17   | 2023/12/21 03:46:46 | 	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
INFO   | jvm 17   | 2023/12/21 03:46:46 | 	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
INFO   | jvm 17   | 2023/12/21 03:46:46 | 	at java.base/java.lang.reflect.Method.invoke(Method.java:566)
INFO   | jvm 17   | 2023/12/21 03:46:46 | 	at com.atlassian.bamboo.agent.bootstrap.AgentBootstrap.main(AgentBootstrap.java:21)
INFO   | jvm 17   | 2023/12/21 03:46:46 | 	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
INFO   | jvm 17   | 2023/12/21 03:46:46 | 	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
INFO   | jvm 17   | 2023/12/21 03:46:46 | 	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
INFO   | jvm 17   | 2023/12/21 03:46:46 | 	at java.base/java.lang.reflect.Method.invoke(Method.java:566)
INFO   | jvm 17   | 2023/12/21 03:46:46 | 	at org.tanukisoftware.wrapper.WrapperSimpleApp.run(WrapperSimpleApp.java:349)
INFO   | jvm 17   | 2023/12/21 03:46:46 | 	at java.base/java.lang.Thread.run(Thread.java:829)
INFO   | jvm 17   | 2023/12/21 03:46:46 | 2023-12-21 03:46:46,832 FATAL [WrapperSimpleAppMain] [RemoteAgentBootstrap] Exiting due to fatal exception.
INFO   | jvm 17   | 2023/12/21 03:46:46 | java.lang.IllegalArgumentException: URLDecoder: Illegal hex characters in escape (%) pattern - Error at index 0 in: ";""
INFO   | jvm 17   | 2023/12/21 03:46:46 | 	at java.net.URLDecoder.decode(URLDecoder.java:232) ~[?:?]
INFO   | jvm 17   | 2023/12/21 03:46:46 | 	at java.net.URLDecoder.decode(URLDecoder.java:142) ~[?:?]
INFO   | jvm 17   | 2023/12/21 03:46:46 | 	at com.atlassian.bamboo.agent.bootstrap.GetFingerprintResponse.processPair(GetFingerprintResponse.java:45) ~[bamboo-agent-bootstrap.jar:?]
INFO   | jvm 17   | 2023/12/21 03:46:46 | 	at com.atlassian.bamboo.agent.bootstrap.GetFingerprintResponse.<init>(GetFingerprintResponse.java:30) ~[bamboo-agent-bootstrap.jar:?]
INFO   | jvm 17   | 2023/12/21 03:46:46 | 	at com.atlassian.bamboo.agent.bootstrap.AgentContext.initFingerprint(AgentContext.java:133) ~[bamboo-agent-bootstrap.jar:?]
INFO   | jvm 17   | 2023/12/21 03:46:46 | 	at com.atlassian.bamboo.agent.bootstrap.AgentContext.initServerSession(AgentContext.java:114) ~[bamboo-agent-bootstrap.jar:?]
INFO   | jvm 17   | 2023/12/21 03:46:46 | 	at com.atlassian.bamboo.agent.bootstrap.AgentContext.run(AgentContext.java:101) ~[bamboo-agent-bootstrap.jar:?]
INFO   | jvm 17   | 2023/12/21 03:46:46 | 	at com.atlassian.bamboo.agent.bootstrap.RemoteAgentBootstrap.run(RemoteAgentBootstrap.java:118) ~[bamboo-agent-bootstrap.jar:?]
INFO   | jvm 17   | 2023/12/21 03:46:46 | 	at com.atlassian.bamboo.agent.bootstrap.RemoteAgentBootstrap.main(RemoteAgentBootstrap.java:56) ~[bamboo-agent-bootstrap.jar:?]
INFO   | jvm 17   | 2023/12/21 03:46:46 | 	at jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method) ~[?:?]
INFO   | jvm 17   | 2023/12/21 03:46:46 | 	at jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62) ~[?:?]
INFO   | jvm 17   | 2023/12/21 03:46:46 | 	at jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) ~[?:?]
INFO   | jvm 17   | 2023/12/21 03:46:46 | 	at java.lang.reflect.Method.invoke(Method.java:566) ~[?:?]
INFO   | jvm 17   | 2023/12/21 03:46:46 | 	at com.atlassian.bamboo.agent.bootstrap.AgentBootstrap.main(AgentBootstrap.java:21) ~[bamboo-agent-bootstrap.jar:?]
INFO   | jvm 17   | 2023/12/21 03:46:46 | 	at jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method) ~[?:?]
INFO   | jvm 17   | 2023/12/21 03:46:46 | 	at jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62) ~[?:?]
INFO   | jvm 17   | 2023/12/21 03:46:46 | 	at jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) ~[?:?]
INFO   | jvm 17   | 2023/12/21 03:46:46 | 	at java.lang.reflect.Method.invoke(Method.java:566) ~[?:?]
INFO   | jvm 17   | 2023/12/21 03:46:46 | 	at org.tanukisoftware.wrapper.WrapperSimpleApp.run(WrapperSimpleApp.java:349) ~[wrapper.jar:3.5.50]
INFO   | jvm 17   | 2023/12/21 03:46:46 | 	at java.lang.Thread.run(Thread.java:829) ~[?:?]
STATUS | wrapper  | 2023/12/21 03:46:48 | on_exit trigger matched.  Restarting the JVM.  (Exit code: 1)
STATUS | wrapper  | 2023/12/21 03:46:53 | Launching a JVM...
INFO   | jvm 18   | 2023/12/21 03:46:54 | WrapperManager: Initializing...
INFO   | jvm 18   | 2023/12/21 03:46:54 | 2023-12-21 03:46:54,573 INFO [WrapperSimpleAppMain] [RemoteAgentBootstrap] Starting Agent Bootstrap using Java 11.0.21 from Eclipse Adoptium. Default charset: UTF-8, file name encoding: UTF-8
INFO   | jvm 18   | 2023/12/21 03:46:54 | 2023-12-21 03:46:54,575 INFO [WrapperSimpleAppMain] [RemoteAgentBootstrap] Agent bootstrap using endpoint: http://bamboo-server:8085/agentServer
INFO   | jvm 18   | 2023/12/21 03:46:54 | 2023-12-21 03:46:54,579 INFO [WrapperSimpleAppMain] [RemoteAgentHomeLocatorForBootstrap] Using agent home located at [/var/atlassian/application-data/bamboo-agent]
INFO   | jvm 18   | 2023/12/21 03:46:54 | 2023-12-21 03:46:54,580 INFO [WrapperSimpleAppMain] [RemoteAgentHomeLocatorForBootstrap] Using agent home located at [/var/atlassian/application-data/bamboo-agent]
INFO   | jvm 18   | 2023/12/21 03:46:54 | 2023-12-21 03:46:54,580 INFO [WrapperSimpleAppMain] [AgentUuidInitializer] Found agent UUID '85bb9ffd-7c93-4271-93e3-effff5aacf91' in temporary UUID file '/var/atlassian/application-data/bamboo-agent/uuid-temp.properties'
INFO   | jvm 18   | 2023/12/21 03:46:54 | 2023-12-21 03:46:54,581 INFO [WrapperSimpleAppMain] [RemoteAgentHomeLocatorForBootstrap] Using agent home located at [/var/atlassian/application-data/bamboo-agent]
INFO   | jvm 18   | 2023/12/21 03:46:54 | 2023-12-21 03:46:54,581 INFO [WrapperSimpleAppMain] [AgentContext] Requesting fingerprint, url: http://bamboo-server:8085/agentServer/GetFingerprint.action?hostName=b46f2a1ada5c&version=4&agentUuid=85bb9ffd-7c93-4271-93e3-effff5aacf91
INFO   | jvm 18   | 2023/12/21 03:46:54 | 2023-12-21 03:46:54,585 INFO [WrapperSimpleAppMain] [RemoteAgentHttpClientFactory] Creating a new HTTP client...
INFO   | jvm 18   | 2023/12/21 03:46:54 | 2023-12-21 03:46:54,758 INFO [WrapperSimpleAppMain] [AgentContext] Authenticating against Bamboo server at http://bamboo-server:8085/agentServer/
INFO   | jvm 18   | 2023/12/21 03:46:54 | 2023-12-21 03:46:54,876 INFO [WrapperSimpleAppMain] [AgentContext] Successfully authenticated with Bamboo server
INFO   | jvm 18   | 2023/12/21 03:46:54 | Exiting due to fatal exception.
INFO   | jvm 18   | 2023/12/21 03:46:54 | java.lang.IllegalArgumentException: URLDecoder: Illegal hex characters in escape (%) pattern - Error at index 0 in: ";""
INFO   | jvm 18   | 2023/12/21 03:46:54 | 	at java.base/java.net.URLDecoder.decode(URLDecoder.java:232)
INFO   | jvm 18   | 2023/12/21 03:46:54 | 	at java.base/java.net.URLDecoder.decode(URLDecoder.java:142)
INFO   | jvm 18   | 2023/12/21 03:46:54 | 	at com.atlassian.bamboo.agent.bootstrap.GetFingerprintResponse.processPair(GetFingerprintResponse.java:45)
INFO   | jvm 18   | 2023/12/21 03:46:54 | 	at com.atlassian.bamboo.agent.bootstrap.GetFingerprintResponse.<init>(GetFingerprintResponse.java:30)
INFO   | jvm 18   | 2023/12/21 03:46:54 | 	at com.atlassian.bamboo.agent.bootstrap.AgentContext.initFingerprint(AgentContext.java:133)
INFO   | jvm 18   | 2023/12/21 03:46:54 | 	at com.atlassian.bamboo.agent.bootstrap.AgentContext.initServerSession(AgentContext.java:114)
INFO   | jvm 18   | 2023/12/21 03:46:54 | 	at com.atlassian.bamboo.agent.bootstrap.AgentContext.run(AgentContext.java:101)
INFO   | jvm 18   | 2023/12/21 03:46:54 | 	at com.atlassian.bamboo.agent.bootstrap.RemoteAgentBootstrap.run(RemoteAgentBootstrap.java:118)
INFO   | jvm 18   | 2023/12/21 03:46:54 | 	at com.atlassian.bamboo.agent.bootstrap.RemoteAgentBootstrap.main(RemoteAgentBootstrap.java:56)
INFO   | jvm 18   | 2023/12/21 03:46:54 | 	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
INFO   | jvm 18   | 2023/12/21 03:46:54 | 	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
INFO   | jvm 18   | 2023/12/21 03:46:54 | 	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
INFO   | jvm 18   | 2023/12/21 03:46:54 | 	at java.base/java.lang.reflect.Method.invoke(Method.java:566)
INFO   | jvm 18   | 2023/12/21 03:46:54 | 	at com.atlassian.bamboo.agent.bootstrap.AgentBootstrap.main(AgentBootstrap.java:21)
INFO   | jvm 18   | 2023/12/21 03:46:54 | 	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
INFO   | jvm 18   | 2023/12/21 03:46:54 | 	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
INFO   | jvm 18   | 2023/12/21 03:46:54 | 	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
INFO   | jvm 18   | 2023/12/21 03:46:54 | 	at java.base/java.lang.reflect.Method.invoke(Method.java:566)
INFO   | jvm 18   | 2023/12/21 03:46:54 | 	at org.tanukisoftware.wrapper.WrapperSimpleApp.run(WrapperSimpleApp.java:349)
INFO   | jvm 18   | 2023/12/21 03:46:54 | 	at java.base/java.lang.Thread.run(Thread.java:829)
INFO   | jvm 18   | 2023/12/21 03:46:54 | 2023-12-21 03:46:54,880 FATAL [WrapperSimpleAppMain] [RemoteAgentBootstrap] Exiting due to fatal exception.
INFO   | jvm 18   | 2023/12/21 03:46:54 | java.lang.IllegalArgumentException: URLDecoder: Illegal hex characters in escape (%) pattern - Error at index 0 in: ";""
INFO   | jvm 18   | 2023/12/21 03:46:54 | 	at java.net.URLDecoder.decode(URLDecoder.java:232) ~[?:?]
INFO   | jvm 18   | 2023/12/21 03:46:54 | 	at java.net.URLDecoder.decode(URLDecoder.java:142) ~[?:?]
INFO   | jvm 18   | 2023/12/21 03:46:54 | 	at com.atlassian.bamboo.agent.bootstrap.GetFingerprintResponse.processPair(GetFingerprintResponse.java:45) ~[bamboo-agent-bootstrap.jar:?]
INFO   | jvm 18   | 2023/12/21 03:46:54 | 	at com.atlassian.bamboo.agent.bootstrap.GetFingerprintResponse.<init>(GetFingerprintResponse.java:30) ~[bamboo-agent-bootstrap.jar:?]
INFO   | jvm 18   | 2023/12/21 03:46:54 | 	at com.atlassian.bamboo.agent.bootstrap.AgentContext.initFingerprint(AgentContext.java:133) ~[bamboo-agent-bootstrap.jar:?]
INFO   | jvm 18   | 2023/12/21 03:46:54 | 	at com.atlassian.bamboo.agent.bootstrap.AgentContext.initServerSession(AgentContext.java:114) ~[bamboo-agent-bootstrap.jar:?]
INFO   | jvm 18   | 2023/12/21 03:46:54 | 	at com.atlassian.bamboo.agent.bootstrap.AgentContext.run(AgentContext.java:101) ~[bamboo-agent-bootstrap.jar:?]
INFO   | jvm 18   | 2023/12/21 03:46:54 | 	at com.atlassian.bamboo.agent.bootstrap.RemoteAgentBootstrap.run(RemoteAgentBootstrap.java:118) ~[bamboo-agent-bootstrap.jar:?]
INFO   | jvm 18   | 2023/12/21 03:46:54 | 	at com.atlassian.bamboo.agent.bootstrap.RemoteAgentBootstrap.main(RemoteAgentBootstrap.java:56) ~[bamboo-agent-bootstrap.jar:?]
INFO   | jvm 18   | 2023/12/21 03:46:54 | 	at jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method) ~[?:?]
INFO   | jvm 18   | 2023/12/21 03:46:54 | 	at jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62) ~[?:?]
INFO   | jvm 18   | 2023/12/21 03:46:54 | 	at jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) ~[?:?]
INFO   | jvm 18   | 2023/12/21 03:46:54 | 	at java.lang.reflect.Method.invoke(Method.java:566) ~[?:?]
INFO   | jvm 18   | 2023/12/21 03:46:54 | 	at com.atlassian.bamboo.agent.bootstrap.AgentBootstrap.main(AgentBootstrap.java:21) ~[bamboo-agent-bootstrap.jar:?]
INFO   | jvm 18   | 2023/12/21 03:46:54 | 	at jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method) ~[?:?]
INFO   | jvm 18   | 2023/12/21 03:46:54 | 	at jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62) ~[?:?]
INFO   | jvm 18   | 2023/12/21 03:46:54 | 	at jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) ~[?:?]
INFO   | jvm 18   | 2023/12/21 03:46:54 | 	at java.lang.reflect.Method.invoke(Method.java:566) ~[?:?]
INFO   | jvm 18   | 2023/12/21 03:46:54 | 	at org.tanukisoftware.wrapper.WrapperSimpleApp.run(WrapperSimpleApp.java:349) ~[wrapper.jar:3.5.50]
INFO   | jvm 18   | 2023/12/21 03:46:54 | 	at java.lang.Thread.run(Thread.java:829) ~[?:?]
STATUS | wrapper  | 2023/12/21 03:46:56 | on_exit trigger matched.  Restarting the JVM.  (Exit code: 1)
STATUS | wrapper  | 2023/12/21 03:47:01 | Launching a JVM...
INFO   | jvm 19   | 2023/12/21 03:47:02 | WrapperManager: Initializing...
INFO   | jvm 19   | 2023/12/21 03:47:02 | 2023-12-21 03:47:02,649 INFO [WrapperSimpleAppMain] [RemoteAgentBootstrap] Starting Agent Bootstrap using Java 11.0.21 from Eclipse Adoptium. Default charset: UTF-8, file name encoding: UTF-8
INFO   | jvm 19   | 2023/12/21 03:47:02 | 2023-12-21 03:47:02,652 INFO [WrapperSimpleAppMain] [RemoteAgentBootstrap] Agent bootstrap using endpoint: http://bamboo-server:8085/agentServer
INFO   | jvm 19   | 2023/12/21 03:47:02 | 2023-12-21 03:47:02,656 INFO [WrapperSimpleAppMain] [RemoteAgentHomeLocatorForBootstrap] Using agent home located at [/var/atlassian/application-data/bamboo-agent]
INFO   | jvm 19   | 2023/12/21 03:47:02 | 2023-12-21 03:47:02,657 INFO [WrapperSimpleAppMain] [RemoteAgentHomeLocatorForBootstrap] Using agent home located at [/var/atlassian/application-data/bamboo-agent]
INFO   | jvm 19   | 2023/12/21 03:47:02 | 2023-12-21 03:47:02,657 INFO [WrapperSimpleAppMain] [AgentUuidInitializer] Found agent UUID '85bb9ffd-7c93-4271-93e3-effff5aacf91' in temporary UUID file '/var/atlassian/application-data/bamboo-agent/uuid-temp.properties'
INFO   | jvm 19   | 2023/12/21 03:47:02 | 2023-12-21 03:47:02,658 INFO [WrapperSimpleAppMain] [RemoteAgentHomeLocatorForBootstrap] Using agent home located at [/var/atlassian/application-data/bamboo-agent]
INFO   | jvm 19   | 2023/12/21 03:47:02 | 2023-12-21 03:47:02,658 INFO [WrapperSimpleAppMain] [AgentContext] Requesting fingerprint, url: http://bamboo-server:8085/agentServer/GetFingerprint.action?hostName=b46f2a1ada5c&version=4&agentUuid=85bb9ffd-7c93-4271-93e3-effff5aacf91
INFO   | jvm 19   | 2023/12/21 03:47:02 | 2023-12-21 03:47:02,662 INFO [WrapperSimpleAppMain] [RemoteAgentHttpClientFactory] Creating a new HTTP client...
INFO   | jvm 19   | 2023/12/21 03:47:02 | 2023-12-21 03:47:02,875 INFO [WrapperSimpleAppMain] [AgentContext] Authenticating against Bamboo server at http://bamboo-server:8085/agentServer/
INFO   | jvm 19   | 2023/12/21 03:47:03 | 2023-12-21 03:47:03,012 INFO [WrapperSimpleAppMain] [AgentContext] Successfully authenticated with Bamboo server
INFO   | jvm 19   | 2023/12/21 03:47:03 | Exiting due to fatal exception.
INFO   | jvm 19   | 2023/12/21 03:47:03 | java.lang.IllegalArgumentException: URLDecoder: Illegal hex characters in escape (%) pattern - Error at index 0 in: ";""
INFO   | jvm 19   | 2023/12/21 03:47:03 | 	at java.base/java.net.URLDecoder.decode(URLDecoder.java:232)
INFO   | jvm 19   | 2023/12/21 03:47:03 | 	at java.base/java.net.URLDecoder.decode(URLDecoder.java:142)
INFO   | jvm 19   | 2023/12/21 03:47:03 | 	at com.atlassian.bamboo.agent.bootstrap.GetFingerprintResponse.processPair(GetFingerprintResponse.java:45)
INFO   | jvm 19   | 2023/12/21 03:47:03 | 	at com.atlassian.bamboo.agent.bootstrap.GetFingerprintResponse.<init>(GetFingerprintResponse.java:30)
INFO   | jvm 19   | 2023/12/21 03:47:03 | 	at com.atlassian.bamboo.agent.bootstrap.AgentContext.initFingerprint(AgentContext.java:133)
INFO   | jvm 19   | 2023/12/21 03:47:03 | 	at com.atlassian.bamboo.agent.bootstrap.AgentContext.initServerSession(AgentContext.java:114)
INFO   | jvm 19   | 2023/12/21 03:47:03 | 	at com.atlassian.bamboo.agent.bootstrap.AgentContext.run(AgentContext.java:101)
INFO   | jvm 19   | 2023/12/21 03:47:03 | 	at com.atlassian.bamboo.agent.bootstrap.RemoteAgentBootstrap.run(RemoteAgentBootstrap.java:118)
INFO   | jvm 19   | 2023/12/21 03:47:03 | 	at com.atlassian.bamboo.agent.bootstrap.RemoteAgentBootstrap.main(RemoteAgentBootstrap.java:56)
INFO   | jvm 19   | 2023/12/21 03:47:03 | 	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
INFO   | jvm 19   | 2023/12/21 03:47:03 | 	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
INFO   | jvm 19   | 2023/12/21 03:47:03 | 	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
INFO   | jvm 19   | 2023/12/21 03:47:03 | 	at java.base/java.lang.reflect.Method.invoke(Method.java:566)
INFO   | jvm 19   | 2023/12/21 03:47:03 | 	at com.atlassian.bamboo.agent.bootstrap.AgentBootstrap.main(AgentBootstrap.java:21)
INFO   | jvm 19   | 2023/12/21 03:47:03 | 	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
INFO   | jvm 19   | 2023/12/21 03:47:03 | 	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
INFO   | jvm 19   | 2023/12/21 03:47:03 | 	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
INFO   | jvm 19   | 2023/12/21 03:47:03 | 	at java.base/java.lang.reflect.Method.invoke(Method.java:566)
INFO   | jvm 19   | 2023/12/21 03:47:03 | 	at org.tanukisoftware.wrapper.WrapperSimpleApp.run(WrapperSimpleApp.java:349)
INFO   | jvm 19   | 2023/12/21 03:47:03 | 	at java.base/java.lang.Thread.run(Thread.java:829)
INFO   | jvm 19   | 2023/12/21 03:47:03 | 2023-12-21 03:47:03,016 FATAL [WrapperSimpleAppMain] [RemoteAgentBootstrap] Exiting due to fatal exception.
INFO   | jvm 19   | 2023/12/21 03:47:03 | java.lang.IllegalArgumentException: URLDecoder: Illegal hex characters in escape (%) pattern - Error at index 0 in: ";""
INFO   | jvm 19   | 2023/12/21 03:47:03 | 	at java.net.URLDecoder.decode(URLDecoder.java:232) ~[?:?]
INFO   | jvm 19   | 2023/12/21 03:47:03 | 	at java.net.URLDecoder.decode(URLDecoder.java:142) ~[?:?]
INFO   | jvm 19   | 2023/12/21 03:47:03 | 	at com.atlassian.bamboo.agent.bootstrap.GetFingerprintResponse.processPair(GetFingerprintResponse.java:45) ~[bamboo-agent-bootstrap.jar:?]
INFO   | jvm 19   | 2023/12/21 03:47:03 | 	at com.atlassian.bamboo.agent.bootstrap.GetFingerprintResponse.<init>(GetFingerprintResponse.java:30) ~[bamboo-agent-bootstrap.jar:?]
INFO   | jvm 19   | 2023/12/21 03:47:03 | 	at com.atlassian.bamboo.agent.bootstrap.AgentContext.initFingerprint(AgentContext.java:133) ~[bamboo-agent-bootstrap.jar:?]
INFO   | jvm 19   | 2023/12/21 03:47:03 | 	at com.atlassian.bamboo.agent.bootstrap.AgentContext.initServerSession(AgentContext.java:114) ~[bamboo-agent-bootstrap.jar:?]
INFO   | jvm 19   | 2023/12/21 03:47:03 | 	at com.atlassian.bamboo.agent.bootstrap.AgentContext.run(AgentContext.java:101) ~[bamboo-agent-bootstrap.jar:?]
INFO   | jvm 19   | 2023/12/21 03:47:03 | 	at com.atlassian.bamboo.agent.bootstrap.RemoteAgentBootstrap.run(RemoteAgentBootstrap.java:118) ~[bamboo-agent-bootstrap.jar:?]
INFO   | jvm 19   | 2023/12/21 03:47:03 | 	at com.atlassian.bamboo.agent.bootstrap.RemoteAgentBootstrap.main(RemoteAgentBootstrap.java:56) ~[bamboo-agent-bootstrap.jar:?]
INFO   | jvm 19   | 2023/12/21 03:47:03 | 	at jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method) ~[?:?]
INFO   | jvm 19   | 2023/12/21 03:47:03 | 	at jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62) ~[?:?]
INFO   | jvm 19   | 2023/12/21 03:47:03 | 	at jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) ~[?:?]
INFO   | jvm 19   | 2023/12/21 03:47:03 | 	at java.lang.reflect.Method.invoke(Method.java:566) ~[?:?]
INFO   | jvm 19   | 2023/12/21 03:47:03 | 	at com.atlassian.bamboo.agent.bootstrap.AgentBootstrap.main(AgentBootstrap.java:21) ~[bamboo-agent-bootstrap.jar:?]
INFO   | jvm 19   | 2023/12/21 03:47:03 | 	at jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method) ~[?:?]
INFO   | jvm 19   | 2023/12/21 03:47:03 | 	at jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62) ~[?:?]
INFO   | jvm 19   | 2023/12/21 03:47:03 | 	at jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) ~[?:?]
INFO   | jvm 19   | 2023/12/21 03:47:03 | 	at java.lang.reflect.Method.invoke(Method.java:566) ~[?:?]
INFO   | jvm 19   | 2023/12/21 03:47:03 | 	at org.tanukisoftware.wrapper.WrapperSimpleApp.run(WrapperSimpleApp.java:349) ~[wrapper.jar:3.5.50]
INFO   | jvm 19   | 2023/12/21 03:47:03 | 	at java.lang.Thread.run(Thread.java:829) ~[?:?]
STATUS | wrapper  | 2023/12/21 03:47:04 | on_exit trigger matched.  Restarting the JVM.  (Exit code: 1)
STATUS | wrapper  | 2023/12/21 03:47:10 | Launching a JVM...
INFO   | jvm 20   | 2023/12/21 03:47:10 | WrapperManager: Initializing...
INFO   | jvm 20   | 2023/12/21 03:47:10 | 2023-12-21 03:47:10,813 INFO [WrapperSimpleAppMain] [RemoteAgentBootstrap] Starting Agent Bootstrap using Java 11.0.21 from Eclipse Adoptium. Default charset: UTF-8, file name encoding: UTF-8
INFO   | jvm 20   | 2023/12/21 03:47:10 | 2023-12-21 03:47:10,816 INFO [WrapperSimpleAppMain] [RemoteAgentBootstrap] Agent bootstrap using endpoint: http://bamboo-server:8085/agentServer
INFO   | jvm 20   | 2023/12/21 03:47:10 | 2023-12-21 03:47:10,820 INFO [WrapperSimpleAppMain] [RemoteAgentHomeLocatorForBootstrap] Using agent home located at [/var/atlassian/application-data/bamboo-agent]
INFO   | jvm 20   | 2023/12/21 03:47:10 | 2023-12-21 03:47:10,820 INFO [WrapperSimpleAppMain] [RemoteAgentHomeLocatorForBootstrap] Using agent home located at [/var/atlassian/application-data/bamboo-agent]
INFO   | jvm 20   | 2023/12/21 03:47:10 | 2023-12-21 03:47:10,821 INFO [WrapperSimpleAppMain] [AgentUuidInitializer] Found agent UUID '85bb9ffd-7c93-4271-93e3-effff5aacf91' in temporary UUID file '/var/atlassian/application-data/bamboo-agent/uuid-temp.properties'
INFO   | jvm 20   | 2023/12/21 03:47:10 | 2023-12-21 03:47:10,821 INFO [WrapperSimpleAppMain] [RemoteAgentHomeLocatorForBootstrap] Using agent home located at [/var/atlassian/application-data/bamboo-agent]
INFO   | jvm 20   | 2023/12/21 03:47:10 | 2023-12-21 03:47:10,822 INFO [WrapperSimpleAppMain] [AgentContext] Requesting fingerprint, url: http://bamboo-server:8085/agentServer/GetFingerprint.action?hostName=b46f2a1ada5c&version=4&agentUuid=85bb9ffd-7c93-4271-93e3-effff5aacf91
INFO   | jvm 20   | 2023/12/21 03:47:10 | 2023-12-21 03:47:10,825 INFO [WrapperSimpleAppMain] [RemoteAgentHttpClientFactory] Creating a new HTTP client...
INFO   | jvm 20   | 2023/12/21 03:47:11 | 2023-12-21 03:47:10,995 INFO [WrapperSimpleAppMain] [AgentContext] Authenticating against Bamboo server at http://bamboo-server:8085/agentServer/
INFO   | jvm 20   | 2023/12/21 03:47:11 | 2023-12-21 03:47:11,162 INFO [WrapperSimpleAppMain] [AgentContext] Successfully authenticated with Bamboo server
INFO   | jvm 20   | 2023/12/21 03:47:11 | Exiting due to fatal exception.
INFO   | jvm 20   | 2023/12/21 03:47:11 | java.lang.IllegalArgumentException: URLDecoder: Illegal hex characters in escape (%) pattern - Error at index 0 in: ";""
INFO   | jvm 20   | 2023/12/21 03:47:11 | 	at java.base/java.net.URLDecoder.decode(URLDecoder.java:232)
INFO   | jvm 20   | 2023/12/21 03:47:11 | 	at java.base/java.net.URLDecoder.decode(URLDecoder.java:142)
INFO   | jvm 20   | 2023/12/21 03:47:11 | 	at com.atlassian.bamboo.agent.bootstrap.GetFingerprintResponse.processPair(GetFingerprintResponse.java:45)
INFO   | jvm 20   | 2023/12/21 03:47:11 | 	at com.atlassian.bamboo.agent.bootstrap.GetFingerprintResponse.<init>(GetFingerprintResponse.java:30)
